# q intensity propagated_error
4.313123468939931981e-02 2.755715060599930183e-03 4.804353313767303403e-04
4.324245306872637196e-02 1.998380974401147564e-03 4.763588255321215257e-04
4.335367144805343798e-02 2.340857447795736263e-03 4.797171799619447076e-04
4.346488982738049012e-02 2.077027959039353527e-03 4.781784686333381373e-04
4.357610820670754226e-02 3.080567291783093548e-03 4.872509007093318791e-04
4.368732658603460828e-02 2.208976684162027027e-03 4.783785248085609273e-04
4.379854496536166042e-02 2.000647031747460058e-03 4.795252617264775274e-04
4.390976334468871256e-02 1.909675621986319655e-03 4.779741965362206625e-04
4.402098172401577858e-02 2.417554923292923597e-03 4.809394735767707325e-04
4.413220010334283072e-02 2.511173587695755133e-03 4.815787905789962868e-04
4.424341848266988286e-02 2.108759849021767802e-03 4.781499960526693050e-04
4.435463686199694888e-02 2.210777286341964604e-03 4.782166484865658820e-04
4.446585524132400102e-02 2.602062244699828580e-03 4.843077378920389309e-04
4.457707362065105317e-02 2.134859643736646689e-03 4.796648872231046973e-04
4.468829199997811918e-02 1.659879956714013088e-03 4.732164349314050091e-04
4.479951037930517133e-02 2.612846129646292231e-03 4.810332542144260537e-04
4.491072875863222347e-02 3.034656299181669181e-03 4.886627208282741906e-04
4.502194713795928949e-02 2.572351058691833142e-03 4.845594349560604472e-04
4.513316551728634163e-02 1.770878889313095422e-03 4.879508890692569787e-04
4.524438389661339377e-02 1.661807892557116278e-03 4.925538760141266476e-04
4.535560227594045979e-02 1.772708069079795279e-03 4.954696015154593045e-04
4.546682065526751193e-02 1.455073441711189630e-03 4.936287759174344406e-04
4.557803903459456407e-02 1.433238038501885581e-03 4.977841667610003297e-04
4.568925741392163009e-02 1.521719504079872831e-03 4.954258581459798074e-04
4.580047579324868223e-02 2.037125163573204334e-03 4.935102237388387181e-04
4.591169417257573437e-02 2.072359723265148473e-03 4.926717564209749829e-04
4.602291255190280039e-02 1.825878278452364861e-03 4.899315015683142075e-04
4.613413093122985253e-02 1.824419988041774132e-03 4.900924654624828165e-04
4.624534931055690468e-02 2.346485493463997679e-03 4.925529319711081933e-04
4.635656768988397070e-02 2.365322051372319156e-03 4.938098019127099567e-04
4.646778606921102284e-02 1.531792744799472666e-03 4.833506581246424690e-04
4.657900444853807498e-02 1.953036262754691277e-03 4.871204736655363843e-04
4.669022282786514100e-02 1.626491288822130149e-03 4.814325933530856942e-04
4.680144120719219314e-02 1.414219390995650333e-03 4.823055485247609159e-04
4.691265958651924528e-02 1.058113168622226707e-03 4.785965365200052046e-04
4.702387796584631130e-02 1.399631981724842184e-03 4.832943059566884763e-04
4.713509634517336344e-02 1.412633835645070446e-03 4.787344877612210352e-04
4.724631472450041558e-02 2.343455964123566937e-03 4.894194851098254088e-04
4.735753310382748160e-02 2.026794672891376464e-03 4.833644485799904974e-04
4.746875148315453374e-02 2.521269497254573916e-03 4.882052338432978263e-04
4.757996986248158588e-02 1.895074426431459652e-03 4.814721583725884682e-04
4.769118824180865190e-02 1.541208285525945409e-03 4.754230590868767673e-04
4.780240662113570405e-02 2.851994926765223648e-03 4.886862265019376516e-04
4.791362500046275619e-02 2.057095265807024065e-03 4.803413212722124613e-04
4.802484337978982221e-02 1.926151269926290599e-03 4.800504416015106621e-04
4.813606175911687435e-02 1.965593872492080174e-03 4.816331010958923740e-04
4.824728013844392649e-02 1.720588209801157675e-03 4.780923462796273708e-04
4.835849851777099251e-02 1.099707289273894883e-03 4.717791796538284049e-04
4.846971689709804465e-02 1.333305131680870975e-03 4.724444432427976409e-04
4.858093527642509679e-02 2.943340991776812604e-03 4.855806362300890623e-04
4.869215365575216281e-02 -7.231769696885229082e-04 4.771198505826524045e-04
4.880337203507921495e-02 1.076074697632229543e-03 4.747227683108639989e-04
4.891459041440626709e-02 1.500116395979283340e-03 4.749368428816436258e-04
4.902580879373333311e-02 2.590112503551334627e-03 4.815994685202289421e-04
4.913702717306038525e-02 2.146984129210726538e-03 4.768788259490378662e-04
4.924824555238743740e-02 1.445581366995213335e-03 4.707006263544275828e-04
4.935946393171450342e-02 2.344533660268922209e-03 4.764063237773618199e-04
4.947068231104155556e-02 2.229039071550649453e-03 4.754965688753067811e-04
4.958190069036860770e-02 1.814299798388863821e-03 4.728622250082553549e-04
4.969311906969567372e-02 2.710062042334017429e-03 4.785048014333472964e-04
4.980433744902272586e-02 2.655634798109419298e-03 4.763439061418828853e-04
4.991555582834977800e-02 2.250098038724820948e-03 4.715716143058650217e-04
5.002677420767684402e-02 1.628977735504882896e-03 4.688165408271922669e-04
5.013799258700389616e-02 1.229201560673832960e-03 4.636165237753257654e-04
5.024921096633094830e-02 2.430182602029026806e-03 4.726988004123904128e-04
5.036042934565801432e-02 1.171989528723715868e-03 4.648474982321678197e-04
5.047164772498506646e-02 2.017934271626161541e-03 4.741694231144338227e-04
5.058286610431211860e-02 1.863669218425914598e-03 4.697613118518928509e-04
5.069408448363918462e-02 2.310716769662317371e-03 4.729681786926069782e-04
5.080530286296623677e-02 1.451614296134811494e-03 4.670048640861391509e-04
5.091652124229328891e-02 1.910561045868175434e-03 4.711976151130393563e-04
5.102773962162035493e-02 1.686734080818052400e-03 4.678613535725820996e-04
5.113895800094740707e-02 1.923562149689549139e-03 4.696679125904436444e-04
5.125017638027445921e-02 1.874826618225005487e-03 4.694914885984385585e-04
5.136139475960152523e-02 2.629689005547788949e-03 4.749536249237598933e-04
5.147261313892857737e-02 2.443878958979180810e-03 4.754810188945628180e-04
5.158383151825562951e-02 1.296471063903556487e-03 4.644022539129604712e-04
5.169504989758269553e-02 1.741686935427751853e-03 4.667561370963434209e-04
5.180626827690974767e-02 2.308278849491609414e-03 4.717702943347945924e-04
5.191748665623679981e-02 2.384939453898112655e-03 4.734368767916797725e-04
5.202870503556386583e-02 1.581099120279039205e-03 4.651041465522794648e-04
5.213992341489091797e-02 1.500745448456602960e-03 4.631524146745716851e-04
5.225114179421797012e-02 1.952321865137034845e-03 4.680668083832161615e-04
5.236236017354503613e-02 1.529358217713196189e-03 4.639755444473162124e-04
5.247357855287208828e-02 2.238117059206134324e-03 4.673567455402689408e-04
5.258479693219914042e-02 2.154158531591381792e-03 4.685956385618786487e-04
5.269601531152620644e-02 1.259127607103002061e-03 4.597976213420267282e-04
5.280723369085325858e-02 1.136239961589128461e-03 4.582026424891132372e-04
5.291845207018031072e-02 1.006327904924577549e-03 4.581760280282681547e-04
5.302967044950737674e-02 2.270874514501374647e-03 4.673749069600893345e-04
5.314088882883442888e-02 2.006063166133713327e-03 4.644520975695858381e-04
5.325210720816148102e-02 1.952035054145810633e-03 4.657187102346508245e-04
5.336332558748854704e-02 2.103130246784348095e-03 4.665270720386107003e-04
5.347454396681559918e-02 1.149122067642237982e-03 4.556414575157908338e-04
5.358576234614265132e-02 2.172487164171631874e-03 4.655628229655882941e-04
5.369698072546971734e-02 2.238613603378139527e-03 4.631970002267817997e-04
5.380819910479676949e-02 1.673140880970740846e-03 4.584933237953118818e-04
5.391941748412382163e-02 9.682070702077896773e-04 4.535419013597854891e-04
5.403063586345088765e-02 1.879903055490267372e-03 4.610192373072459688e-04
5.414185424277793979e-02 1.467374864492047848e-03 4.580011848024358677e-04
5.425307262210499193e-02 1.899702924979762564e-03 4.610172601996342804e-04
5.436429100143205795e-02 7.906437962836958266e-04 4.527613193844655273e-04
5.447550938075911009e-02 2.148618103484389169e-03 4.610469923894589157e-04
5.458672776008616223e-02 1.867335391854688803e-03 4.576588112368768294e-04
5.469794613941322825e-02 5.226703382153405353e-04 4.474393859637014253e-04
5.480916451874028039e-02 1.429321165902268376e-03 4.559414506307639500e-04
5.492038289806733253e-02 2.028119086506442736e-03 4.588677585259905091e-04
5.503160127739439855e-02 1.255101079970136202e-03 4.509959414726328599e-04
5.514281965672145069e-02 1.923134522138172930e-03 4.586542315057828769e-04
5.525403803604850284e-02 1.712253024220761199e-03 4.560454243032446408e-04
5.536525641537556885e-02 1.532741752382903166e-03 4.513781238226373112e-04
5.547647479470262100e-02 1.529099311893780677e-03 4.515541719342431085e-04
5.558769317402967314e-02 2.364155421089308984e-04 4.434736105249601238e-04
5.569891155335673916e-02 2.019114490142137619e-04 4.407230542679179742e-04
5.581012993268379130e-02 1.225682849717951023e-03 4.500010972909441304e-04
5.592134831201084344e-02 1.176855630632030192e-03 4.504735634314897320e-04
5.603256669133790946e-02 9.562719023788503192e-04 4.458809616972489150e-04
5.614378507066496160e-02 1.212215902453191163e-03 4.480641259836946389e-04
5.625500344999201374e-02 1.721250005419585477e-03 4.550943752509183007e-04
5.636622182931907976e-02 2.414905448200398846e-03 4.597457029670091034e-04
5.647744020864613190e-02 1.210576405460690730e-03 4.479592411140952135e-04
5.658865858797318404e-02 1.724930917370432609e-03 4.524955430792311863e-04
5.669987696730025006e-02 1.371927861824929346e-03 4.521651163587214642e-04
5.681109534662730221e-02 1.268998427142870034e-03 4.477925645920336319e-04
5.692231372595435435e-02 1.306184375681845172e-03 4.545818291152671281e-04
5.703353210528142037e-02 8.525776308226096223e-04 4.448925660715676131e-04
5.714475048460847251e-02 1.776798963881786458e-03 4.510763870311532901e-04
5.725596886393552465e-02 1.569168839938718529e-03 4.485019543576282105e-04
5.736718724326259067e-02 1.482232783138810739e-03 4.498505236426099700e-04
5.747840562258964281e-02 1.337623470618189842e-03 4.480744224925632528e-04
5.758962400191669495e-02 2.260995784941568360e-03 4.589287947086916433e-04
5.770084238124376097e-02 3.251537377527081302e-03 4.773331628066033007e-04
5.781206076057081311e-02 1.211820568572781476e-03 4.628385932440962384e-04
5.792327913989786525e-02 1.711489263634687064e-03 4.698426102560791687e-04
5.803449751922493127e-02 1.537400299969737816e-03 4.688922999256031209e-04
5.814571589855198341e-02 8.222850154089161867e-04 4.629234014973796808e-04
5.825693427787903556e-02 7.419676457646288970e-04 4.632119529019058674e-04
5.836815265720610157e-02 1.639864286241309727e-03 4.723297753535512849e-04
5.847937103653315372e-02 1.656794321753387450e-03 4.743846813151465021e-04
5.859058941586020586e-02 1.971944773440755666e-03 4.787636986783307363e-04
5.870180779518727188e-02 5.965840636573231659e-04 4.649727766430968587e-04
5.881302617451432402e-02 2.147810180731134916e-03 4.837466712765395760e-04
5.892424455384137616e-02 1.319436112274738337e-03 4.761665798143974843e-04
5.903546293316844218e-02 1.708085108690880760e-03 4.795248580523166432e-04
5.914668131249549432e-02 1.680211061780165216e-03 4.793493237582898249e-04
5.925789969182254646e-02 8.901510870990454738e-04 4.731201969610787368e-04
5.936911807114961248e-02 1.345108496786380503e-03 4.730677550095981109e-04
5.948033645047666462e-02 1.610099512355529783e-03 4.793922161685451209e-04
5.959155482980371676e-02 4.438858532445737193e-04 4.686855709850715505e-04
5.970277320913078278e-02 1.704932214815577801e-03 4.836684075280995687e-04
5.981399158845783492e-02 1.745948020320180205e-03 4.825548687577722114e-04
5.992520996778488707e-02 1.314642854801782723e-03 4.812859867951470305e-04
6.003642834711195309e-02 8.994106198373340300e-04 4.778245714166573293e-04
6.014764672643900523e-02 1.024874548015100584e-03 4.817673595494998437e-04
6.025886510576605737e-02 1.106506095912701548e-03 4.788291231675348794e-04
6.037008348509312339e-02 8.204158759352493668e-04 4.799254204653458328e-04
6.048130186442017553e-02 1.861548371069814828e-03 4.877834817958793851e-04
6.059252024374722767e-02 6.560814633565781318e-04 4.752257828815942059e-04
6.070373862307429369e-02 9.564859714504062027e-04 4.783315821367013906e-04
6.081495700240134583e-02 1.439204292583592254e-03 4.883877418259351642e-04
6.092617538172839797e-02 8.403774582897635681e-04 4.803020528011860547e-04
6.103739376105546399e-02 1.066163634642382230e-03 4.821269608029548140e-04
6.114861214038251613e-02 1.410559357271176650e-03 4.868274536234916405e-04
6.125983051970956828e-02 8.472533247087903063e-04 4.804646789152821197e-04
6.137104889903663429e-02 1.001417814339836121e-03 4.810285285790781747e-04
6.148226727836368644e-02 9.984344483799714731e-04 4.853216758635784116e-04
6.159348565769073858e-02 1.191596987591098805e-03 4.853750931074900005e-04
6.170470403701780460e-02 1.334551772458857088e-03 4.873067565512607252e-04
6.181592241634485674e-02 6.639034087162591635e-04 4.818663493076920487e-04
6.192714079567190888e-02 1.958812129913264921e-03 4.935186309605245781e-04
6.203835917499897490e-02 9.378893896545455189e-04 4.819242912885677048e-04
6.214957755432602704e-02 1.509906341823678833e-03 4.891463122024047525e-04
6.226079593365307918e-02 1.543299179791540743e-03 4.903216956503084591e-04
6.237201431298014520e-02 1.163834106134176843e-03 4.841543108636910033e-04
6.248323269230719734e-02 2.474146460936597902e-03 4.986856831300490699e-04
6.259445107163424948e-02 1.712328733180352308e-03 4.886358288331420522e-04
6.270566945096131550e-02 1.427852952489979538e-03 4.889855450243504615e-04
6.281688783028838152e-02 8.353939080238299841e-04 4.830189413019256631e-04
6.292810620961541979e-02 2.195024537375710183e-03 4.950828291945575136e-04
6.303932458894248581e-02 2.110108978624975623e-03 4.947233133550026172e-04
6.315054296826955182e-02 7.864329607666885325e-04 4.838361501275650770e-04
6.326176134759659009e-02 4.820157534361838025e-04 4.831861021202195935e-04
6.337297972692365611e-02 8.198170088362898011e-04 4.843212276383474760e-04
6.348419810625072213e-02 1.943700289989941377e-03 4.944897512764098724e-04
6.359541648557776039e-02 1.689372684488966991e-03 4.935408289123775338e-04
6.370663486490482641e-02 5.657336106226484862e-04 4.833362100660898572e-04
6.381785324423189243e-02 1.744555862320563977e-03 4.956765571912728459e-04
6.392907162355893069e-02 1.060340166012134488e-03 4.897530374084258561e-04
6.404029000288599671e-02 5.522164315403498003e-04 4.822880132853337581e-04
6.415150838221306273e-02 8.948702156682357411e-04 4.878802381998319270e-04
6.426272676154010099e-02 1.420897388486785234e-03 4.946268014379548092e-04
6.437394514086716701e-02 1.067706901676214459e-03 4.904667388449229087e-04
6.448516352019423303e-02 1.033116358209816565e-03 4.891067111718462417e-04
6.459638189952127130e-02 1.210960398594321252e-03 4.944606524512798040e-04
6.470760027884833732e-02 1.552579052328421222e-03 4.960202781899618546e-04
6.481881865817540334e-02 1.711153305876574049e-03 4.945139285996784069e-04
6.493003703750244160e-02 1.466987494453137614e-03 4.927628839704446904e-04
6.504125541682950762e-02 1.705915864759981193e-03 4.985502322362619617e-04
6.515247379615657364e-02 2.510377596566595870e-03 5.027088454232798162e-04
6.526369217548361190e-02 2.068994832910651255e-03 5.013561931076040198e-04
6.537491055481067792e-02 1.734183955144869699e-03 4.968575309088728168e-04
6.548612893413774394e-02 1.982912101276223388e-03 4.959639348491426316e-04
6.559734731346478220e-02 2.033639365234415908e-03 4.973392603574474779e-04
6.570856569279184822e-02 1.838149222249677722e-03 5.028126247267069400e-04
6.581978407211891424e-02 1.599535939177842286e-03 4.985406703807165494e-04
6.593100245144595251e-02 1.403343485379897337e-03 4.968676604634076092e-04
6.604222083077301853e-02 1.439026564843966238e-03 4.942030403357436678e-04
6.615343921010008454e-02 6.126140798868723314e-04 4.882067018988445824e-04
6.626465758942712281e-02 2.075587970790070125e-03 5.028841526719859392e-04
6.637587596875418883e-02 4.367187425932568534e-04 4.861003672070002648e-04
6.648709434808125485e-02 1.332358201856773117e-03 4.972277825437648562e-04
6.659831272740829311e-02 2.129983571581013646e-03 5.027420327674571830e-04
6.670953110673535913e-02 1.622559459864184039e-03 4.969769522205777718e-04
6.682074948606242515e-02 2.328010983930359212e-03 5.074583501584994374e-04
6.693196786538946341e-02 2.125893919344271077e-03 5.053165313836882567e-04
6.704318624471652943e-02 1.297181595364790135e-03 4.951436021667169609e-04
6.715440462404359545e-02 1.637393050663453475e-03 4.995868506727122816e-04
6.726562300337063371e-02 1.009454096315077348e-03 4.945070132291496962e-04
6.737684138269769973e-02 1.390356636767980936e-03 4.960020037228524831e-04
6.748805976202476575e-02 1.894487128741389331e-03 5.021618826494155712e-04
6.759927814135180402e-02 6.785494362051489037e-04 4.905997349555564664e-04
6.771049652067887004e-02 1.669783721520896186e-03 5.006933058177269079e-04
6.782171490000593606e-02 2.386818404136823585e-03 5.052803067800630370e-04
6.793293327933297432e-02 1.188831000370729057e-03 4.962854958487256411e-04
6.804415165866004034e-02 1.216810082202444965e-03 4.966293509768606980e-04
6.815537003798710636e-02 1.438261503097532090e-03 5.019869762394650820e-04
6.826658841731414462e-02 1.181944434930744942e-03 4.984091198976209162e-04
6.837780679664121064e-02 3.901399154397217073e-04 4.939373235844756859e-04
6.848902517596827666e-02 9.244057583468467953e-04 4.970059214295331675e-04
6.860024355529531492e-02 9.320462629121284426e-04 4.938195236842748146e-04
6.871146193462238094e-02 1.087639992061240068e-03 4.974591081895445716e-04
6.882268031394944696e-02 1.112027179407133054e-03 4.964320560899868149e-04
6.893389869327648523e-02 1.228333597827920703e-03 5.003830651062076123e-04
6.904511707260355124e-02 1.676035361653734068e-03 5.015843674949593909e-04
6.915633545193061726e-02 1.730484681168913824e-03 5.016144220022847322e-04
6.926755383125765553e-02 1.143692304299458867e-03 4.973087882518919438e-04
6.937877221058472155e-02 1.003165976731303782e-03 4.998083826171299511e-04
6.948999058991178757e-02 1.489572072669035491e-03 5.012953587166169749e-04
6.960120896923882583e-02 1.259416325540795023e-03 5.011631430761234306e-04
6.971242734856589185e-02 1.626374489493435244e-03 5.039563184739254652e-04
6.982364572789295787e-02 1.975674803325708218e-03 5.050179078650038431e-04
6.993486410721999613e-02 2.094875388510906988e-03 5.067477667217272237e-04
7.004608248654706215e-02 1.085082362711219800e-03 4.989701367875619105e-04
7.015730086587412817e-02 1.760225601242115800e-03 5.055874689056499274e-04
7.026851924520116643e-02 1.243424193969926844e-03 5.022429230989377495e-04
7.037973762452823245e-02 9.282015154883638264e-04 4.986228542665501829e-04
7.049095600385529847e-02 1.153439336855206082e-03 5.015203894603527304e-04
7.060217438318233674e-02 1.450808326041070490e-03 5.035532889031913090e-04
7.071339276250940276e-02 1.000966293138325081e-03 4.986802647197026905e-04
7.082461114183646878e-02 8.247894044666435887e-04 4.942856665658684886e-04
7.093582952116350704e-02 7.013398257513896172e-04 4.986785718128221474e-04
7.104704790049057306e-02 9.170805190420322495e-04 5.027082254613771464e-04
7.115826627981763908e-02 1.001486517623016714e-03 4.979206575744603812e-04
7.126948465914467734e-02 1.586979349038543374e-03 5.059798854830387148e-04
7.138070303847174336e-02 1.191650762196058699e-03 4.990469995158405966e-04
7.149192141779880938e-02 8.194861642577960792e-04 4.959851656621726756e-04
7.160313979712584764e-02 7.084151852262028648e-04 4.978790203868702600e-04
7.171435817645291366e-02 1.122134661034890346e-03 5.004773715100314371e-04
7.182557655577997968e-02 6.352605051422391402e-04 4.961456390920782229e-04
7.193679493510701795e-02 9.808901601871707066e-04 4.993403067246425650e-04
7.204801331443408396e-02 5.208969141654237744e-04 4.964436924689103955e-04
7.215923169376114998e-02 3.293335120357933354e-04 4.930670322815683968e-04
7.227045007308818825e-02 1.617262567448391614e-03 5.059317064662925212e-04
7.238166845241525427e-02 9.869985667399355789e-04 5.020164923957017803e-04
7.249288683174232029e-02 8.835793002554062636e-04 5.014731383165054943e-04
7.260410521106935855e-02 8.364643337717171667e-04 4.995299444440908258e-04
7.271532359039642457e-02 1.935507066696283418e-03 5.125164843108777216e-04
7.282654196972349059e-02 1.105212337099308051e-03 4.985917337484486620e-04
7.293776034905052885e-02 1.956213829920117053e-03 5.102903907504967871e-04
7.304897872837759487e-02 1.521593566298252986e-03 5.076734475058941468e-04
7.316019710770466089e-02 1.049803588053899173e-03 4.992272707073751184e-04
7.327141548703169915e-02 1.229453946999411323e-03 5.033145154187850575e-04
7.338263386635876517e-02 1.564831736560589465e-03 5.058270479581206906e-04
7.349385224568583119e-02 3.611758118347432184e-03 5.250664727690138554e-04
7.360507062501286946e-02 5.416196332275850789e-04 4.996199858203477463e-04
7.371628900433993548e-02 3.874610472240948289e-04 4.949691750425638283e-04
7.382750738366700149e-02 2.067265656616364133e-04 4.959040767503726868e-04
7.393872576299403976e-02 1.852463094946837224e-03 5.075924439829291581e-04
7.404994414232110578e-02 1.376154522044058248e-03 5.030958661240304136e-04
7.416116252164817180e-02 1.318193492717684850e-03 5.045440226938818209e-04
7.427238090097521006e-02 2.110465594146043733e-04 4.928847707015117981e-04
7.438359928030227608e-02 9.345716341269960648e-04 5.004604381525416899e-04
7.449481765962934210e-02 1.485387388939218845e-03 5.039791483346921794e-04
7.460603603895638036e-02 1.904870132652058956e-03 5.105864988610983113e-04
7.471725441828344638e-02 1.129051264413559463e-03 5.013973065337375178e-04
7.482847279761051240e-02 1.061305037418313474e-03 5.067819698512935527e-04
7.493969117693755067e-02 9.295650667051173766e-04 4.982154346234919130e-04
7.505090955626461668e-02 1.136867228889837378e-03 5.014557749898825327e-04
7.516212793559168270e-02 7.395034233311573169e-04 4.990877239878181021e-04
7.527334631491872097e-02 2.250570801329392079e-03 5.109363710625997295e-04
7.538456469424578699e-02 1.523001470801605556e-03 5.071467536010883107e-04
7.549578307357285301e-02 3.901350004042458686e-04 4.993117414054974376e-04
7.560700145289989127e-02 1.669432780925562271e-03 5.080130267625235967e-04
7.571821983222695729e-02 4.831336796825395907e-04 4.937471525573077164e-04
7.582943821155402331e-02 5.978495954420334768e-04 4.994679557817921110e-04
7.594065659088106157e-02 1.293687143980443849e-03 5.057786706791167573e-04
7.605187497020812759e-02 2.022270555815684767e-03 5.128914668028279654e-04
7.616309334953519361e-02 8.952882286444273363e-04 5.014575673601198973e-04
7.627431172886223187e-02 1.368683514309222693e-03 5.052073594916249751e-04
7.638553010818929789e-02 8.854696277590841380e-04 4.999843539230768019e-04
7.649674848751636391e-02 -2.842777058453746508e-04 4.895491856591030391e-04
7.660796686684340218e-02 8.073247755998567976e-04 5.036827181373771268e-04
7.671918524617046820e-02 1.457896358553256722e-03 5.083553554314848566e-04
7.683040362549753421e-02 5.991871971644802120e-04 5.001702150028887331e-04
7.694162200482457248e-02 2.200554905208082501e-04 4.932450734417492214e-04
7.705284038415163850e-02 7.325743787286974340e-04 4.993609457641555926e-04
7.716405876347870452e-02 9.885710885529919167e-04 5.025426577814869674e-04
7.727527714280574278e-02 6.623746406281272314e-04 5.016237685349985310e-04
7.738649552213280880e-02 7.836022703409592505e-04 5.033755928225532245e-04
7.749771390145987482e-02 1.938481697046391672e-04 4.952670532819134679e-04
7.760893228078691308e-02 1.210415700580329268e-03 5.059623775144429835e-04
7.772015066011397910e-02 1.283955116284114101e-03 5.060265261404491574e-04
7.783136903944104512e-02 1.584514473359697334e-03 5.093133293218972879e-04
7.794258741876808338e-02 4.928068973685285903e-04 4.955846317559675033e-04
7.805380579809514940e-02 8.219403115199107324e-04 5.004982393633283571e-04
7.816502417742221542e-02 1.395879713742817496e-03 5.078977988160299174e-04
7.827624255674925369e-02 1.301975868522819990e-03 5.044945419891314975e-04
7.838746093607631971e-02 1.777086385437980781e-03 5.130842374218093404e-04
7.849867931540338573e-02 -1.400178231495546877e-05 4.954588677361776699e-04
7.860989769473042399e-02 1.737154844689968447e-03 5.087628746723411258e-04
7.872111607405749001e-02 7.219477913746503994e-04 4.991847777312555462e-04
7.883233445338455603e-02 9.350849324716511979e-04 5.026324740992573923e-04
7.894355283271159429e-02 9.909188446712915987e-04 5.039014439431020731e-04
7.905477121203866031e-02 2.035350110452565503e-03 5.133258784200583945e-04
7.916598959136572633e-02 1.112640944698973372e-03 5.061213100973380001e-04
7.927720797069276459e-02 8.276094486217300261e-04 5.021400646218642698e-04
7.938842635001983061e-02 2.427389097776726234e-04 4.949943412643345109e-04
7.949964472934689663e-02 1.814662705503185258e-03 5.102655299199143537e-04
7.961086310867393490e-02 1.470979774516996408e-03 5.097967185371030498e-04
7.972208148800100092e-02 1.086251945771898181e-03 5.030651617092117989e-04
7.983329986732806693e-02 1.275777661744924990e-03 5.074862129619158151e-04
7.994451824665510520e-02 6.851876780863165595e-04 5.018854952215679463e-04
8.005573662598217122e-02 9.326626577946563190e-04 5.028403477794064595e-04
8.016695500530923724e-02 1.355607204915062342e-03 5.083411466650907071e-04
8.027817338463627550e-02 1.314168066845495392e-03 5.065436197873318409e-04
8.038939176396334152e-02 1.681252217268190685e-03 5.106280021819007689e-04
8.050061014329040754e-02 7.452577871024657075e-04 5.022324999900385466e-04
8.061182852261744580e-02 8.506013293823194710e-04 5.055104796578732381e-04
8.072304690194451182e-02 9.977242376055690809e-04 5.066032143165475829e-04
8.083426528127157784e-02 1.319378725696849358e-03 5.113215058676059618e-04
8.094548366059861610e-02 6.028218809297006264e-04 5.011597545362746512e-04
8.105670203992568212e-02 9.043188944423477538e-04 5.036358883298533602e-04
8.116792041925274814e-02 4.084263490913113415e-04 4.989241009432654472e-04
8.127913879857978641e-02 1.236748060971442492e-03 5.078396606476948084e-04
8.139035717790685243e-02 1.249105677951899834e-03 5.102025151911644338e-04
8.150157555723391845e-02 8.168967837249054009e-04 5.045213744888260880e-04
8.161279393656095671e-02 3.810173264439387086e-04 5.001568246858856346e-04
8.172401231588802273e-02 -3.867152276709751035e-04 4.921586571240293712e-04
8.183523069521508875e-02 9.217825013607752749e-04 5.047056600364040451e-04
8.194644907454212701e-02 1.640312628932730221e-03 5.133159224611868370e-04
8.205766745386919303e-02 3.757629566199342797e-04 4.976920949843268186e-04
8.216888583319625905e-02 7.863622378608027541e-04 5.060429892968299533e-04
8.228010421252329731e-02 1.684496534363155024e-03 5.162516523144584316e-04
8.239132259185036333e-02 6.566118658289966936e-04 5.025073373233962309e-04
8.250254097117742935e-02 9.339591576736222533e-04 5.050499314345577740e-04
8.261375935050446762e-02 8.886812683603743934e-04 5.048043252865610066e-04
8.272497772983153363e-02 1.111357954299705547e-03 5.076029844099103679e-04
8.283619610915859965e-02 1.011920902150666157e-03 5.067668581986735496e-04
8.294741448848563792e-02 6.989916070885386634e-04 5.054656156368745679e-04
8.305863286781270394e-02 5.649634246941218074e-04 5.026230176386679805e-04
8.316985124713976996e-02 5.429853352502400643e-04 5.022031973380502003e-04
8.328106962646680822e-02 1.341574527990194859e-03 5.083611683027654217e-04
8.339228800579387424e-02 6.339017283405155856e-04 5.014969103964010992e-04
8.350350638512094026e-02 1.170544440512257672e-03 5.099303281955015017e-04
8.361472476444797852e-02 8.787519058660667182e-04 5.043538015648199721e-04
8.372594314377504454e-02 2.069453396536302670e-03 5.186087830407660635e-04
8.383716152310211056e-02 1.462790359045125499e-03 5.110811385062611831e-04
8.394837990242914882e-02 4.587817319265004301e-04 4.977412226313932507e-04
8.405959828175621484e-02 8.455098363104665560e-04 5.027026460288171921e-04
8.417081666108328086e-02 1.158362350493023080e-03 5.101990562765687173e-04
8.428203504041031913e-02 5.179024945590297857e-04 5.065895473057920474e-04
8.439325341973738515e-02 3.074579123275855697e-07 4.944730844316731809e-04
8.450447179906445117e-02 5.254848544476199701e-04 5.042756888117215204e-04
8.461569017839148943e-02 1.261220120250327453e-03 5.100804715161473026e-04
8.472690855771855545e-02 5.752701782452789014e-04 5.025261077444994045e-04
8.483812693704562147e-02 7.758922697940172364e-04 5.057435356168308487e-04
8.494934531637265973e-02 5.732422148044293009e-04 5.052771392417018757e-04
8.506056369569972575e-02 7.188499998378311551e-04 5.049224772947442973e-04
8.517178207502679177e-02 2.290503340672059296e-04 4.989822069598202946e-04
8.528300045435383003e-02 6.434318004364218690e-04 5.045750740488879520e-04
8.539421883368089605e-02 8.115875180752553375e-04 5.070653992720258263e-04
8.550543721300796207e-02 1.874441449373348556e-03 5.162016041392844838e-04
8.561665559233500034e-02 6.216137752899746072e-04 5.029679046743614629e-04
8.572787397166206635e-02 3.249596339427347769e-04 5.058870714872864714e-04
8.583909235098913237e-02 7.443231432185046237e-04 5.055454028495902060e-04
8.595031073031617064e-02 1.552433234193358047e-04 4.978046763236115011e-04
8.606152910964323666e-02 1.708704618246927737e-03 5.120915457883114643e-04
8.617274748897030268e-02 1.333718179864700620e-03 5.124180591796195913e-04
